tweet_id,text,created_at,state,party_mentioned,retweets,likes,text_clean,text_processed,sentiment,sentiment_score,dominant_topic,topic_probability,date
tweet_779,Election day is approaching quickly. #Democrat2024 #Election2024,2025-05-24 17:25:07.748729,Pennsylvania,Democrat,14,309,election day is approaching quickly democrat election,day approaching quickly democrat,neutral,0.6026833057403564,2,0.92728734,2025-05-24
tweet_780,Election day is approaching quickly. #Republican2024 #Election2024,2025-05-06 17:25:07.748856,New York,Republican,59,5,election day is approaching quickly republican election,day approaching quickly republican,neutral,0.7144849300384521,2,0.9272872,2025-05-06
tweet_781,Another broken promise from politicians. #Republican2024 #Election2024,2025-05-04 17:25:07.748979,California,Republican,33,25,another broken promise from politicians republican election,another broken promise politicians republican,negative,0.8090128302574158,1,0.9448747,2025-05-04
tweet_782,New poll shows tight race in key swing states. #Democrat2024 #Election2024,2025-05-21 17:25:07.749062,New York,Democrat,63,241,new poll shows tight race in key swing states democrat election,new poll shows tight race key swing states democrat,neutral,0.8322589993476868,0,0.9644567,2025-05-21
tweet_783,Candidate will speak at town hall meeting tomorrow. #Republican2024 #Election2024,2025-05-13 17:25:07.749158,Pennsylvania,Republican,6,383,candidate will speak at town hall meeting tomorrow republican election,speak town hall meeting tomorrow republican,neutral,0.9401732087135315,1,0.95349854,2025-05-13
tweet_784,"Excellent debate performance. Clear, honest answers. #Independent2024 #Election2024",2025-05-16 17:25:07.749299,Florida,Independent,34,336,excellent debate performance clear honest answers independent election,excellent debate performance clear honest answers independent,positive,0.9280513525009155,3,0.95911217,2025-05-16
tweet_785,This candidate is out of touch with regular people. #Independent2024 #Election2024,2025-05-01 17:25:07.749433,Florida,Independent,23,316,this candidate is out of touch with regular people independent election,touch regular people independent,negative,0.8877984881401062,2,0.9272873,2025-05-01
tweet_786,Weak debate performance. No real solutions offered. #Democrat2024 #Election2024,2025-05-26 17:25:07.749574,New York,Democrat,31,163,weak debate performance no real solutions offered democrat election,weak debate performance real solutions offered democrat,negative,0.8853272199630737,4,0.95721626,2025-05-26
tweet_787,Another broken promise from politicians. #Democrat2024 #Election2024,2025-05-22 17:25:07.749662,Florida,Democrat,39,186,another broken promise from politicians democrat election,another broken promise politicians democrat,negative,0.8151327967643738,1,0.94487476,2025-05-22
tweet_788,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-05-01 17:25:07.749749,Florida,Republican,95,236,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-05-01
tweet_789,Campaign rally scheduled for this weekend. #Democrat2024 #Election2024,2025-05-19 17:25:07.749855,New York,Democrat,30,200,campaign rally scheduled for this weekend democrat election,rally scheduled weekend democrat,neutral,0.91180819272995,1,0.93232405,2025-05-19
tweet_790,Love the new healthcare plan - this will help so many families! #Independent2024 #Election2024,2025-05-03 17:25:07.749975,Florida,Independent,56,463,love the new healthcare plan this will help so many families independent election,love new healthcare plan help many families independent,positive,0.9835608005523682,1,0.96458066,2025-05-03
tweet_791,Another broken promise from politicians. #Democrat2024 #Election2024,2025-05-09 17:25:07.750059,Texas,Democrat,68,372,another broken promise from politicians democrat election,another broken promise politicians democrat,negative,0.8151327967643738,1,0.94487476,2025-05-09
tweet_792,This candidate is out of touch with regular people. #Democrat2024 #Election2024,2025-05-16 17:25:07.750151,Pennsylvania,Democrat,22,452,this candidate is out of touch with regular people democrat election,touch regular people democrat,negative,0.8761662244796753,2,0.9272873,2025-05-16
tweet_793,Love the new healthcare plan - this will help so many families! #Republican2024 #Election2024,2025-05-13 17:25:07.750275,Florida,Republican,3,92,love the new healthcare plan this will help so many families republican election,love new healthcare plan help many families republican,positive,0.9839757680892944,1,0.96458066,2025-05-13
tweet_794,New poll shows tight race in key swing states. #Democrat2024 #Election2024,2025-05-12 17:25:07.750360,Texas,Democrat,95,456,new poll shows tight race in key swing states democrat election,new poll shows tight race key swing states democrat,neutral,0.8322589993476868,0,0.96445656,2025-05-12
tweet_795,Finally a candidate who listens to working people! #Democrat2024 #Election2024,2025-05-11 17:25:07.750442,New York,Democrat,62,322,finally a candidate who listens to working people democrat election,finally listens working people democrat,positive,0.804597795009613,4,0.94134796,2025-05-11
tweet_796,Campaign rally scheduled for this weekend. #Republican2024 #Election2024,2025-05-23 17:25:07.750529,Florida,Republican,80,296,campaign rally scheduled for this weekend republican election,rally scheduled weekend republican,neutral,0.9309176802635193,1,0.9323238,2025-05-23
tweet_797,"Excellent debate performance. Clear, honest answers. #Democrat2024 #Election2024",2025-05-26 17:25:07.750610,Florida,Democrat,21,367,excellent debate performance clear honest answers democrat election,excellent debate performance clear honest answers democrat,positive,0.9539871215820312,3,0.95911205,2025-05-26
tweet_798,"Same old politics, nothing will change. #Independent2024 #Election2024",2025-05-17 17:25:07.750716,New York,Independent,8,315,same old politics nothing will change independent election,old politics nothing change independent,negative,0.7021893858909607,3,0.9439464,2025-05-17
tweet_799,Great policy speech today! Really inspiring vision for the future. #Democrat2024 #Election2024,2025-05-10 17:25:07.750800,New York,Democrat,72,278,great policy speech today really inspiring vision for the future democrat election,great policy speech today really inspiring vision future democrat,positive,0.9806103706359863,3,0.9678189,2025-05-10
tweet_800,Strong leadership when we need it most. #Independent2024 #Election2024,2025-05-22 17:25:07.750932,Florida,Independent,86,29,strong leadership when we need it most independent election,strong leadership need independent,positive,0.8038528561592102,4,0.9279941,2025-05-22
tweet_801,New poll shows tight race in key swing states. #Republican2024 #Election2024,2025-05-03 17:25:07.751066,California,Republican,73,205,new poll shows tight race in key swing states republican election,new poll shows tight race key swing states republican,neutral,0.8656084537506104,0,0.96445656,2025-05-03
tweet_802,New poll shows tight race in key swing states. #Democrat2024 #Election2024,2025-05-04 17:25:07.751195,California,Democrat,24,333,new poll shows tight race in key swing states democrat election,new poll shows tight race key swing states democrat,neutral,0.8322589993476868,0,0.9644567,2025-05-04
tweet_803,Love the new healthcare plan - this will help so many families! #Democrat2024 #Election2024,2025-05-24 17:25:07.751280,New York,Democrat,10,84,love the new healthcare plan this will help so many families democrat election,love new healthcare plan help many families democrat,positive,0.9844353795051575,1,0.96458066,2025-05-24
tweet_804,Election day is approaching quickly. #Independent2024 #Election2024,2025-05-04 17:25:07.751359,California,Independent,63,381,election day is approaching quickly independent election,day approaching quickly independent,neutral,0.7798275351524353,2,0.92728734,2025-05-04
tweet_805,Voter registration deadline is next month. #Republican2024 #Election2024,2025-05-17 17:25:07.751438,Texas,Republican,53,330,voter registration deadline is next month republican election,voter registration deadline next month republican,neutral,0.9182999730110168,2,0.9500379,2025-05-17
tweet_806,Weak debate performance. No real solutions offered. #Democrat2024 #Election2024,2025-05-24 17:25:07.751557,Pennsylvania,Democrat,58,345,weak debate performance no real solutions offered democrat election,weak debate performance real solutions offered democrat,negative,0.8853272199630737,4,0.95721614,2025-05-24
tweet_807,Candidate will speak at town hall meeting tomorrow. #Independent2024 #Election2024,2025-05-12 17:25:07.751682,Texas,Independent,75,187,candidate will speak at town hall meeting tomorrow independent election,speak town hall meeting tomorrow independent,neutral,0.9503028392791748,1,0.95349854,2025-05-12
tweet_808,Love the new healthcare plan - this will help so many families! #Democrat2024 #Election2024,2025-04-30 17:25:07.751772,New York,Democrat,26,78,love the new healthcare plan this will help so many families democrat election,love new healthcare plan help many families democrat,positive,0.9844353795051575,1,0.96458066,2025-04-30
tweet_809,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-04-27 17:25:07.751897,New York,Republican,16,62,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-04-27
tweet_810,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-05-19 17:25:07.751993,Pennsylvania,Republican,89,207,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-05-19
tweet_811,Strong leadership when we need it most. #Independent2024 #Election2024,2025-05-15 17:25:07.752098,Pennsylvania,Independent,29,150,strong leadership when we need it most independent election,strong leadership need independent,positive,0.8038528561592102,4,0.9279941,2025-05-15
tweet_812,Love the new healthcare plan - this will help so many families! #Independent2024 #Election2024,2025-05-14 17:25:07.752220,Florida,Independent,36,284,love the new healthcare plan this will help so many families independent election,love new healthcare plan help many families independent,positive,0.9835608005523682,1,0.96458066,2025-05-14
tweet_813,Finally a candidate who listens to working people! #Independent2024 #Election2024,2025-05-13 17:25:07.752304,Florida,Independent,18,460,finally a candidate who listens to working people independent election,finally listens working people independent,positive,0.600748598575592,4,0.94134796,2025-05-13
tweet_814,"Same old politics, nothing will change. #Independent2024 #Election2024",2025-05-04 17:25:07.752390,Florida,Independent,28,147,same old politics nothing will change independent election,old politics nothing change independent,negative,0.7021893858909607,3,0.9439464,2025-05-04
tweet_815,Voter registration deadline is next month. #Democrat2024 #Election2024,2025-05-05 17:25:07.752469,Texas,Democrat,68,437,voter registration deadline is next month democrat election,voter registration deadline next month democrat,neutral,0.9037363529205322,2,0.950038,2025-05-05
tweet_816,Strong leadership when we need it most. #Independent2024 #Election2024,2025-05-04 17:25:07.752548,Texas,Independent,12,426,strong leadership when we need it most independent election,strong leadership need independent,positive,0.8038528561592102,4,0.9279941,2025-05-04
tweet_817,"Same old politics, nothing will change. #Democrat2024 #Election2024",2025-05-07 17:25:07.752627,Florida,Democrat,35,328,same old politics nothing will change democrat election,old politics nothing change democrat,negative,0.7820222973823547,3,0.94394624,2025-05-07
tweet_818,"Excellent debate performance. Clear, honest answers. #Democrat2024 #Election2024",2025-05-21 17:25:07.752749,Florida,Democrat,78,440,excellent debate performance clear honest answers democrat election,excellent debate performance clear honest answers democrat,positive,0.9539871215820312,3,0.95911205,2025-05-21
tweet_819,Finally a candidate who listens to working people! #Democrat2024 #Election2024,2025-05-09 17:25:07.752915,Pennsylvania,Democrat,19,342,finally a candidate who listens to working people democrat election,finally listens working people democrat,positive,0.804597795009613,4,0.94134796,2025-05-09
tweet_820,Election day is approaching quickly. #Democrat2024 #Election2024,2025-05-01 17:25:07.753056,Florida,Democrat,92,299,election day is approaching quickly democrat election,day approaching quickly democrat,neutral,0.6026833057403564,2,0.92728734,2025-05-01
tweet_821,Love the new healthcare plan - this will help so many families! #Republican2024 #Election2024,2025-05-17 17:25:07.753141,Florida,Republican,18,489,love the new healthcare plan this will help so many families republican election,love new healthcare plan help many families republican,positive,0.9839757680892944,1,0.96458066,2025-05-17
tweet_822,Campaign rally scheduled for this weekend. #Republican2024 #Election2024,2025-05-06 17:25:07.753225,Pennsylvania,Republican,30,338,campaign rally scheduled for this weekend republican election,rally scheduled weekend republican,neutral,0.9309176802635193,1,0.9323238,2025-05-06
tweet_823,New poll shows tight race in key swing states. #Independent2024 #Election2024,2025-05-07 17:25:07.753304,Texas,Independent,1,193,new poll shows tight race in key swing states independent election,new poll shows tight race key swing states independent,neutral,0.8678157925605774,0,0.96445656,2025-05-07
tweet_824,Great policy speech today! Really inspiring vision for the future. #Democrat2024 #Election2024,2025-05-20 17:25:07.753415,Pennsylvania,Democrat,30,106,great policy speech today really inspiring vision for the future democrat election,great policy speech today really inspiring vision future democrat,positive,0.9806103706359863,3,0.9678189,2025-05-20
tweet_825,"Excellent debate performance. Clear, honest answers. #Independent2024 #Election2024",2025-05-06 17:25:07.753546,Florida,Independent,70,409,excellent debate performance clear honest answers independent election,excellent debate performance clear honest answers independent,positive,0.9280513525009155,3,0.9591121,2025-05-06
tweet_826,This candidate is out of touch with regular people. #Independent2024 #Election2024,2025-05-10 17:25:07.753638,California,Independent,74,347,this candidate is out of touch with regular people independent election,touch regular people independent,negative,0.8877984881401062,2,0.9272873,2025-05-10
tweet_827,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-05-17 17:25:07.753733,Texas,Republican,23,259,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-05-17
tweet_828,Love the new healthcare plan - this will help so many families! #Independent2024 #Election2024,2025-05-19 17:25:07.753815,Texas,Independent,42,330,love the new healthcare plan this will help so many families independent election,love new healthcare plan help many families independent,positive,0.9835608005523682,1,0.96458066,2025-05-19
tweet_829,Voter registration deadline is next month. #Independent2024 #Election2024,2025-05-17 17:25:07.753951,New York,Independent,53,449,voter registration deadline is next month independent election,voter registration deadline next month independent,neutral,0.9277944564819336,2,0.950038,2025-05-17
tweet_830,New poll shows tight race in key swing states. #Democrat2024 #Election2024,2025-04-27 17:25:07.754035,Florida,Democrat,37,283,new poll shows tight race in key swing states democrat election,new poll shows tight race key swing states democrat,neutral,0.8322589993476868,0,0.9644567,2025-04-27
tweet_831,Election day is approaching quickly. #Democrat2024 #Election2024,2025-04-29 17:25:07.754115,Texas,Democrat,39,224,election day is approaching quickly democrat election,day approaching quickly democrat,neutral,0.6026833057403564,2,0.92728734,2025-04-29
tweet_832,Terrible policy decision. This will hurt the economy. #Democrat2024 #Election2024,2025-05-17 17:25:07.754202,Pennsylvania,Democrat,79,236,terrible policy decision this will hurt the economy democrat election,terrible policy decision hurt economy democrat,negative,0.9406500458717346,0,0.94777524,2025-05-17
tweet_833,This candidate is out of touch with regular people. #Democrat2024 #Election2024,2025-05-16 17:25:07.754302,New York,Democrat,40,335,this candidate is out of touch with regular people democrat election,touch regular people democrat,negative,0.8761662244796753,2,0.9272873,2025-05-16
tweet_834,Love the new healthcare plan - this will help so many families! #Republican2024 #Election2024,2025-05-25 17:25:07.754410,Florida,Republican,39,72,love the new healthcare plan this will help so many families republican election,love new healthcare plan help many families republican,positive,0.9839757680892944,1,0.96458066,2025-05-25
tweet_835,Terrible policy decision. This will hurt the economy. #Democrat2024 #Election2024,2025-05-02 17:25:07.754493,Texas,Democrat,47,275,terrible policy decision this will hurt the economy democrat election,terrible policy decision hurt economy democrat,negative,0.9406500458717346,0,0.9477752,2025-05-02
tweet_836,Another broken promise from politicians. #Republican2024 #Election2024,2025-05-08 17:25:07.754573,Florida,Republican,35,407,another broken promise from politicians republican election,another broken promise politicians republican,negative,0.8090128302574158,1,0.9448747,2025-05-08
tweet_837,Another broken promise from politicians. #Independent2024 #Election2024,2025-05-02 17:25:07.754653,Texas,Independent,28,14,another broken promise from politicians independent election,another broken promise politicians independent,negative,0.8059149384498596,1,0.9448747,2025-05-02
tweet_838,Voter registration deadline is next month. #Republican2024 #Election2024,2025-05-20 17:25:07.754736,Pennsylvania,Republican,9,109,voter registration deadline is next month republican election,voter registration deadline next month republican,neutral,0.9182999730110168,2,0.9500379,2025-05-20
tweet_839,Love the new healthcare plan - this will help so many families! #Democrat2024 #Election2024,2025-05-25 17:25:07.754824,Texas,Democrat,75,149,love the new healthcare plan this will help so many families democrat election,love new healthcare plan help many families democrat,positive,0.9844353795051575,1,0.96458066,2025-05-25
tweet_840,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-05-23 17:25:07.755003,Pennsylvania,Republican,99,439,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-05-23
tweet_841,Candidate will speak at town hall meeting tomorrow. #Republican2024 #Election2024,2025-05-23 17:25:07.755288,Florida,Republican,17,293,candidate will speak at town hall meeting tomorrow republican election,speak town hall meeting tomorrow republican,neutral,0.9401732087135315,1,0.95349854,2025-05-23
tweet_842,Strong leadership when we need it most. #Independent2024 #Election2024,2025-05-11 17:25:07.755393,New York,Independent,68,451,strong leadership when we need it most independent election,strong leadership need independent,positive,0.8038528561592102,4,0.927994,2025-05-11
tweet_843,"Excellent debate performance. Clear, honest answers. #Democrat2024 #Election2024",2025-05-20 17:25:07.755542,Florida,Democrat,15,336,excellent debate performance clear honest answers democrat election,excellent debate performance clear honest answers democrat,positive,0.9539871215820312,3,0.95911205,2025-05-20
tweet_844,"Same old politics, nothing will change. #Independent2024 #Election2024",2025-05-13 17:25:07.755822,Florida,Independent,16,168,same old politics nothing will change independent election,old politics nothing change independent,negative,0.7021893858909607,3,0.9439464,2025-05-13
tweet_845,This candidate is out of touch with regular people. #Democrat2024 #Election2024,2025-05-22 17:25:07.755983,Pennsylvania,Democrat,26,371,this candidate is out of touch with regular people democrat election,touch regular people democrat,negative,0.8761662244796753,2,0.92728734,2025-05-22
tweet_846,Weak debate performance. No real solutions offered. #Democrat2024 #Election2024,2025-05-12 17:25:07.756086,New York,Democrat,96,244,weak debate performance no real solutions offered democrat election,weak debate performance real solutions offered democrat,negative,0.8853272199630737,4,0.95721614,2025-05-12
tweet_847,Candidate will speak at town hall meeting tomorrow. #Independent2024 #Election2024,2025-05-13 17:25:07.756179,Pennsylvania,Independent,83,290,candidate will speak at town hall meeting tomorrow independent election,speak town hall meeting tomorrow independent,neutral,0.9503028392791748,1,0.95349854,2025-05-13
tweet_848,Election day is approaching quickly. #Democrat2024 #Election2024,2025-05-02 17:25:07.756265,Texas,Democrat,44,324,election day is approaching quickly democrat election,day approaching quickly democrat,neutral,0.6026833057403564,2,0.92728734,2025-05-02
tweet_849,Great policy speech today! Really inspiring vision for the future. #Independent2024 #Election2024,2025-05-26 17:25:07.756351,Florida,Independent,43,342,great policy speech today really inspiring vision for the future independent election,great policy speech today really inspiring vision future independent,positive,0.976468563079834,3,0.967819,2025-05-26
tweet_850,"Excellent debate performance. Clear, honest answers. #Republican2024 #Election2024",2025-05-05 17:25:07.756447,Texas,Republican,15,98,excellent debate performance clear honest answers republican election,excellent debate performance clear honest answers republican,positive,0.9458787441253662,3,0.9591121,2025-05-05
tweet_851,Campaign rally scheduled for this weekend. #Republican2024 #Election2024,2025-05-01 17:25:07.756530,Pennsylvania,Republican,0,336,campaign rally scheduled for this weekend republican election,rally scheduled weekend republican,neutral,0.9309176802635193,1,0.9323238,2025-05-01
tweet_852,This candidate is out of touch with regular people. #Democrat2024 #Election2024,2025-05-19 17:25:07.756615,Pennsylvania,Democrat,50,160,this candidate is out of touch with regular people democrat election,touch regular people democrat,negative,0.8761662244796753,2,0.9272873,2025-05-19
tweet_853,Weak debate performance. No real solutions offered. #Republican2024 #Election2024,2025-04-30 17:25:07.756706,Florida,Republican,75,211,weak debate performance no real solutions offered republican election,weak debate performance real solutions offered republican,negative,0.8771274089813232,4,0.9572164,2025-04-30
tweet_854,Candidate will speak at town hall meeting tomorrow. #Independent2024 #Election2024,2025-05-23 17:25:07.756794,New York,Independent,18,101,candidate will speak at town hall meeting tomorrow independent election,speak town hall meeting tomorrow independent,neutral,0.9503028392791748,1,0.95349854,2025-05-23
tweet_855,"Excellent debate performance. Clear, honest answers. #Republican2024 #Election2024",2025-05-14 17:25:07.756920,Florida,Republican,56,85,excellent debate performance clear honest answers republican election,excellent debate performance clear honest answers republican,positive,0.9458787441253662,3,0.95911217,2025-05-14
tweet_856,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-05 17:25:07.757031,New York,Republican,82,455,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-05
tweet_857,Love the new healthcare plan - this will help so many families! #Democrat2024 #Election2024,2025-05-11 17:25:07.757120,New York,Democrat,25,406,love the new healthcare plan this will help so many families democrat election,love new healthcare plan help many families democrat,positive,0.9844353795051575,1,0.96458066,2025-05-11
tweet_858,This candidate is out of touch with regular people. #Republican2024 #Election2024,2025-05-07 17:25:07.757209,New York,Republican,38,434,this candidate is out of touch with regular people republican election,touch regular people republican,negative,0.8659353256225586,2,0.9272871,2025-05-07
tweet_859,Weak debate performance. No real solutions offered. #Democrat2024 #Election2024,2025-05-17 17:25:07.757303,New York,Democrat,10,293,weak debate performance no real solutions offered democrat election,weak debate performance real solutions offered democrat,negative,0.8853272199630737,4,0.95721626,2025-05-17
tweet_860,Weak debate performance. No real solutions offered. #Democrat2024 #Election2024,2025-05-13 17:25:07.757385,Florida,Democrat,41,219,weak debate performance no real solutions offered democrat election,weak debate performance real solutions offered democrat,negative,0.8853272199630737,4,0.95721626,2025-05-13
tweet_861,Campaign rally scheduled for this weekend. #Democrat2024 #Election2024,2025-05-12 17:25:07.757471,New York,Democrat,60,323,campaign rally scheduled for this weekend democrat election,rally scheduled weekend democrat,neutral,0.91180819272995,1,0.93232405,2025-05-12
tweet_862,Love the new healthcare plan - this will help so many families! #Democrat2024 #Election2024,2025-05-13 17:25:07.757556,Florida,Democrat,42,50,love the new healthcare plan this will help so many families democrat election,love new healthcare plan help many families democrat,positive,0.9844353795051575,1,0.96458066,2025-05-13
tweet_863,Election day is approaching quickly. #Republican2024 #Election2024,2025-05-14 17:25:07.757654,California,Republican,53,440,election day is approaching quickly republican election,day approaching quickly republican,neutral,0.7144849300384521,2,0.9272872,2025-05-14
tweet_864,Voter registration deadline is next month. #Independent2024 #Election2024,2025-05-10 17:25:07.757746,Texas,Independent,10,347,voter registration deadline is next month independent election,voter registration deadline next month independent,neutral,0.9277944564819336,2,0.950038,2025-05-10
tweet_865,Election day is approaching quickly. #Independent2024 #Election2024,2025-05-09 17:25:07.757870,Florida,Independent,56,25,election day is approaching quickly independent election,day approaching quickly independent,neutral,0.7798275351524353,2,0.92728734,2025-05-09
tweet_866,Election day is approaching quickly. #Independent2024 #Election2024,2025-05-26 17:25:07.757977,Florida,Independent,13,333,election day is approaching quickly independent election,day approaching quickly independent,neutral,0.7798275351524353,2,0.92728734,2025-05-26
tweet_867,Finally a candidate who listens to working people! #Republican2024 #Election2024,2025-05-24 17:25:07.758067,Florida,Republican,92,172,finally a candidate who listens to working people republican election,finally listens working people republican,positive,0.7594895362854004,4,0.94134814,2025-05-24
tweet_868,Great policy speech today! Really inspiring vision for the future. #Independent2024 #Election2024,2025-05-21 17:25:07.758151,Texas,Independent,46,180,great policy speech today really inspiring vision for the future independent election,great policy speech today really inspiring vision future independent,positive,0.976468563079834,3,0.967819,2025-05-21
tweet_869,This candidate is out of touch with regular people. #Democrat2024 #Election2024,2025-05-21 17:25:07.758232,California,Democrat,6,277,this candidate is out of touch with regular people democrat election,touch regular people democrat,negative,0.8761662244796753,2,0.9272873,2025-05-21
tweet_870,Great policy speech today! Really inspiring vision for the future. #Republican2024 #Election2024,2025-05-17 17:25:07.758314,Texas,Republican,56,390,great policy speech today really inspiring vision for the future republican election,great policy speech today really inspiring vision future republican,positive,0.9801842570304871,3,0.967819,2025-05-17
tweet_871,Another broken promise from politicians. #Democrat2024 #Election2024,2025-04-30 17:25:07.758394,Florida,Democrat,32,0,another broken promise from politicians democrat election,another broken promise politicians democrat,negative,0.8151327967643738,1,0.94487476,2025-04-30
tweet_872,Finally a candidate who listens to working people! #Democrat2024 #Election2024,2025-05-23 17:25:07.758484,California,Democrat,3,426,finally a candidate who listens to working people democrat election,finally listens working people democrat,positive,0.804597795009613,4,0.94134796,2025-05-23
tweet_873,This candidate is out of touch with regular people. #Republican2024 #Election2024,2025-05-20 17:25:07.758574,Texas,Republican,72,188,this candidate is out of touch with regular people republican election,touch regular people republican,negative,0.8659353256225586,2,0.927287,2025-05-20
tweet_874,"Same old politics, nothing will change. #Independent2024 #Election2024",2025-05-23 17:25:07.758655,Texas,Independent,42,282,same old politics nothing will change independent election,old politics nothing change independent,negative,0.7021893858909607,3,0.9439464,2025-05-23
tweet_875,Terrible policy decision. This will hurt the economy. #Democrat2024 #Election2024,2025-04-29 17:25:07.758744,Florida,Democrat,28,15,terrible policy decision this will hurt the economy democrat election,terrible policy decision hurt economy democrat,negative,0.9406500458717346,0,0.94777524,2025-04-29
tweet_876,Weak debate performance. No real solutions offered. #Independent2024 #Election2024,2025-05-23 17:25:07.758843,Pennsylvania,Independent,16,38,weak debate performance no real solutions offered independent election,weak debate performance real solutions offered independent,negative,0.871368944644928,4,0.95721626,2025-05-23
tweet_877,New poll shows tight race in key swing states. #Independent2024 #Election2024,2025-05-18 17:25:07.758965,Florida,Independent,29,157,new poll shows tight race in key swing states independent election,new poll shows tight race key swing states independent,neutral,0.8678157925605774,0,0.96445656,2025-05-18
tweet_878,Love the new healthcare plan - this will help so many families! #Democrat2024 #Election2024,2025-05-23 17:25:07.759056,Texas,Democrat,89,180,love the new healthcare plan this will help so many families democrat election,love new healthcare plan help many families democrat,positive,0.9844353795051575,1,0.96458066,2025-05-23
tweet_879,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-01 17:25:07.759137,Texas,Republican,86,89,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-01
tweet_880,Finally a candidate who listens to working people! #Democrat2024 #Election2024,2025-05-08 17:25:07.759218,Pennsylvania,Democrat,17,94,finally a candidate who listens to working people democrat election,finally listens working people democrat,positive,0.804597795009613,4,0.94134796,2025-05-08
tweet_881,Candidate will speak at town hall meeting tomorrow. #Democrat2024 #Election2024,2025-05-26 17:25:07.759298,Texas,Democrat,11,117,candidate will speak at town hall meeting tomorrow democrat election,speak town hall meeting tomorrow democrat,neutral,0.9249477386474609,1,0.9534986,2025-05-26
tweet_882,Terrible policy decision. This will hurt the economy. #Democrat2024 #Election2024,2025-05-06 17:25:07.759379,Florida,Democrat,28,160,terrible policy decision this will hurt the economy democrat election,terrible policy decision hurt economy democrat,negative,0.9406500458717346,0,0.9477752,2025-05-06
tweet_883,"Same old politics, nothing will change. #Independent2024 #Election2024",2025-05-25 17:25:07.759463,Florida,Independent,43,437,same old politics nothing will change independent election,old politics nothing change independent,negative,0.7021893858909607,3,0.9439464,2025-05-25
tweet_884,"Excellent debate performance. Clear, honest answers. #Democrat2024 #Election2024",2025-05-15 17:25:07.759546,Pennsylvania,Democrat,57,416,excellent debate performance clear honest answers democrat election,excellent debate performance clear honest answers democrat,positive,0.9539871215820312,3,0.95911205,2025-05-15
tweet_885,New poll shows tight race in key swing states. #Independent2024 #Election2024,2025-05-23 17:25:07.759627,New York,Independent,81,195,new poll shows tight race in key swing states independent election,new poll shows tight race key swing states independent,neutral,0.8678157925605774,0,0.9644567,2025-05-23
tweet_886,Strong leadership when we need it most. #Democrat2024 #Election2024,2025-05-25 17:25:07.759726,Florida,Democrat,5,425,strong leadership when we need it most democrat election,strong leadership need democrat,positive,0.8735679984092712,4,0.9279941,2025-05-25
tweet_887,Candidate will speak at town hall meeting tomorrow. #Republican2024 #Election2024,2025-05-04 17:25:07.759809,New York,Republican,15,350,candidate will speak at town hall meeting tomorrow republican election,speak town hall meeting tomorrow republican,neutral,0.9401732087135315,1,0.95349854,2025-05-04
tweet_888,This candidate is out of touch with regular people. #Independent2024 #Election2024,2025-05-04 17:25:07.759933,California,Independent,8,441,this candidate is out of touch with regular people independent election,touch regular people independent,negative,0.8877984881401062,2,0.92728734,2025-05-04
tweet_889,Strong leadership when we need it most. #Independent2024 #Election2024,2025-05-22 17:25:07.760021,Texas,Independent,52,479,strong leadership when we need it most independent election,strong leadership need independent,positive,0.8038528561592102,4,0.9279941,2025-05-22
tweet_890,Campaign rally scheduled for this weekend. #Independent2024 #Election2024,2025-05-01 17:25:07.760102,Pennsylvania,Independent,2,338,campaign rally scheduled for this weekend independent election,rally scheduled weekend independent,neutral,0.9340530633926392,1,0.93232393,2025-05-01
tweet_891,Election day is approaching quickly. #Independent2024 #Election2024,2025-05-24 17:25:07.760185,Florida,Independent,37,76,election day is approaching quickly independent election,day approaching quickly independent,neutral,0.7798275351524353,2,0.92728734,2025-05-24
tweet_892,Campaign rally scheduled for this weekend. #Independent2024 #Election2024,2025-05-01 17:25:07.760267,Florida,Independent,46,387,campaign rally scheduled for this weekend independent election,rally scheduled weekend independent,neutral,0.9340530633926392,1,0.93232393,2025-05-01
tweet_893,"Excellent debate performance. Clear, honest answers. #Republican2024 #Election2024",2025-05-19 17:25:07.760350,Pennsylvania,Republican,66,495,excellent debate performance clear honest answers republican election,excellent debate performance clear honest answers republican,positive,0.9458787441253662,3,0.9591121,2025-05-19
tweet_894,Strong leadership when we need it most. #Republican2024 #Election2024,2025-05-02 17:25:07.760438,Texas,Republican,40,277,strong leadership when we need it most republican election,strong leadership need republican,positive,0.8488093614578247,4,0.9279944,2025-05-02
